model,nb_input_token,temperature,top_p,top_k,nb_user,gpu_model,gpu_fp32_tflops,gpu_memory_gib,gpu_num,model_num_params,nb_output_token,inference_time
gemma3:12b,2693,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,85,4.191
gemma3:12b,2677,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,74,3.904
gemma3:12b,2686,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,80,4.101
gemma3:12b,2581,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,66,3.14
gemma3:12b,2518,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,109,6.55
gemma3:12b,2518,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,145,7.502
gemma3:12b,3658,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,69,3.009
gemma3:12b,3433,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,62,4.107
gemma3:12b,3671,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,129,3.839
gemma3:12b,2692,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,3.914
gemma3:12b,2657,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,98,4.741
gemma3:12b,3525,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,61,3.173
gemma3:12b,2693,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,4.371
gemma3:12b,3768,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,124,3.87
gemma3:12b,3841,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,135,3.981
gemma3:12b,3670,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,120,3.786
gemma3:12b,4489,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,65,3.375
gemma3:12b,3932,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,113,3.658
gemma3:12b,4016,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,133,4.065
gemma3:12b,5457,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,65,3.711
gemma3:12b,5051,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,117,4.07
gemma3:12b,6425,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,65,4.214
gemma3:12b,7393,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,65,4.596
gemma3:12b,8361,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,65,4.751
gemma3:12b,9329,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,65,4.76
gemma3:12b,10297,0.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,5,3.796
gemma3:12b,1235,0.0,0.95,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,48,1.195
gemma3:12b,1328,0.0,0.95,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,86,1.509
gemma3:12b,1428,0.0,0.95,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,70,1.378
gemma3:12b,2405,0.0,0.95,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,79,1.701
gemma3:12b,2514,0.0,0.95,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,64,1.525
gemma3:12b,1235,0.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,1.983
gemma3:12b,1328,0.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,2.509
gemma3:12b,1429,0.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,60,2.147
gemma3:12b,2397,0.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,2.325
gemma3:12b,2509,0.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,116,3.488
gemma3:12b,2668,0.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,69,2.669
gemma3:12b,1235,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.79
gemma3:12b,1235,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.829
gemma3:12b,1235,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.389
gemma3:12b,1235,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.399
gemma3:12b,1235,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.726
gemma3:12b,1328,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,82,3.609
gemma3:12b,1328,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,83,3.616
gemma3:12b,1328,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,87,3.736
gemma3:12b,1328,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,87,3.729
gemma3:12b,1328,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,87,3.778
gemma3:12b,1424,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,61,3.277
gemma3:12b,1429,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,60,3.08
gemma3:12b,1429,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,62,3.149
gemma3:12b,1425,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,74,3.424
gemma3:12b,1429,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,60,2.617
gemma3:12b,2378,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,50,4.039
gemma3:12b,2397,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,50,4.038
gemma3:12b,2407,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,50,3.814
gemma3:12b,2397,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,50,3.145
gemma3:12b,2399,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,76,4.316
gemma3:12b,2518,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,93,4.873
gemma3:12b,2471,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,100,5.326
gemma3:12b,2490,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,133,7.181
gemma3:12b,2500,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,143,7.36
gemma3:12b,2490,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,144,7.423
gemma3:12b,2641,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,68,4.727
gemma3:12b,2613,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,90,5.236
gemma3:12b,2665,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,86,4.75
gemma3:12b,2685,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,80,4.612
gemma3:12b,2676,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,84,4.578
gemma3:12b,3608,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,109,5.582
gemma3:12b,3656,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,84,5.202
gemma3:12b,3670,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,89,5.446
gemma3:12b,3665,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,136,8.208
gemma3:12b,3800,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,78,4.447
gemma3:12b,3781,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,88,4.762
gemma3:12b,3758,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,127,8.103
gemma3:12b,3842,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,132,6.545
gemma3:12b,3911,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,86,4.875
gemma3:12b,3923,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,126,7.296
gemma3:12b,3927,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,140,5.9
gemma3:12b,4890,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,58,3.391
gemma3:12b,4016,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,130,5.745
gemma3:12b,5852,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,93,4.245
gemma3:12b,5039,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,4.009
gemma3:12b,5986,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,93,4.255
gemma3:12b,5157,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,74,3.812
gemma3:12b,6109,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,91,4.398
gemma3:12b,5245,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,76,2.862
gemma3:12b,7103,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,94,4.893
gemma3:12b,6229,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,135,6.083
gemma3:12b,7237,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,77,2.929
gemma3:12b,8218,0.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,148,3.77
gemma3:12b,1235,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,1.901
gemma3:12b,1235,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,1.875
gemma3:12b,1235,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,1.847
gemma3:12b,1235,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.62
gemma3:12b,1235,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.209
gemma3:12b,1328,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,89,2.363
gemma3:12b,1328,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,2.337
gemma3:12b,1328,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,2.367
gemma3:12b,1328,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,3.29
gemma3:12b,1328,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,3.362
gemma3:12b,1431,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,2.124
gemma3:12b,1429,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,60,1.978
gemma3:12b,1429,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,60,2.001
gemma3:12b,2397,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,2.189
gemma3:12b,1429,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,60,2.852
gemma3:12b,1426,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,3.025
gemma3:12b,2397,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,2.212
gemma3:12b,2426,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,127,3.305
gemma3:12b,2596,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,2.192
gemma3:12b,2509,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,114,3.117
gemma3:12b,2397,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,3.364
gemma3:12b,2509,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,127,3.488
gemma3:12b,2421,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,114,5.33
gemma3:12b,2665,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,69,2.507
gemma3:12b,2688,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,71,2.74
gemma3:12b,2679,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.27
gemma3:12b,2509,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,3.796
gemma3:12b,3635,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,2.674
gemma3:12b,2578,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,59,3.669
gemma3:12b,3667,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,114,3.535
gemma3:12b,2606,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,120,4.896
gemma3:12b,2682,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,3.028
gemma3:12b,3747,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,128,3.983
gemma3:12b,3905,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,2.914
gemma3:12b,3604,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,62,4.461
gemma3:12b,3677,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,174,6.353
gemma3:12b,4882,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.347
gemma3:12b,4996,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,127,4.526
gemma3:12b,5153,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.402
gemma3:12b,6130,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.822
gemma3:12b,6244,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.895
gemma3:12b,6358,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.941
gemma3:12b,7335,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,4.338
gemma3:12b,7449,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,4.365
gemma3:12b,7563,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,4.474
gemma3:12b,8540,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,4.509
gemma3:12b,8654,0.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,85,5.045
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,4.189
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,4.232
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,4.159
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.98
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,4.185
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,4.198
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.407
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.542
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,3.9
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.079
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,81,5.025
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,87,5.182
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,84,5.094
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,87,5.213
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,86,5.217
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,87,5.218
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,86,5.218
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,86,5.262
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,5.247
gemma3:12b,1329,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,5.292
gemma3:12b,1429,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,60,4.684
gemma3:12b,1431,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,62,4.63
gemma3:12b,1429,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,62,4.807
gemma3:12b,1428,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,62,4.727
gemma3:12b,1428,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,62,4.704
gemma3:12b,1429,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,62,4.704
gemma3:12b,1428,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,62,4.684
gemma3:12b,1423,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,72,4.993
gemma3:12b,1426,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,70,4.903
gemma3:12b,1432,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,72,4.752
gemma3:12b,2397,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,50,6.62
gemma3:12b,2411,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,50,6.337
gemma3:12b,2402,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,52,6.371
gemma3:12b,2401,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,50,6.648
gemma3:12b,2398,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,9.665
gemma3:12b,2399,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,9.664
gemma3:12b,2398,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,9.663
gemma3:12b,2398,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,9.666
gemma3:12b,2399,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,9.667
gemma3:12b,2403,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,79,9.478
gemma3:12b,3364,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,47,7.252
gemma3:12b,3357,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,46,7.228
gemma3:12b,2512,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,63,6.585
gemma3:12b,2494,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,9.665
gemma3:12b,2517,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,93,8.037
gemma3:12b,2518,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,93,8.036
gemma3:12b,2517,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,93,8.068
gemma3:12b,2490,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,144,13.391
gemma3:12b,2518,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,119,10.467
gemma3:12b,3448,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,81,6.481
gemma3:12b,3456,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,8.705
gemma3:12b,2615,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,83,7.723
gemma3:12b,2517,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,180,15.23
gemma3:12b,2640,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,68,7.171
gemma3:12b,2641,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,77,8.041
gemma3:12b,3543,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,52,5.759
gemma3:12b,2640,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,86,8.532
gemma3:12b,2667,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,79,7.242
gemma3:12b,2676,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,97,7.981
gemma3:12b,3603,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,74,5.38
gemma3:12b,3559,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,128,7.521
gemma3:12b,2739,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,5.742
gemma3:12b,4498,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,119,6.278
gemma3:12b,3678,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,102,4.936
gemma3:12b,3722,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,80,3.639
gemma3:12b,3724,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,95,4.467
gemma3:12b,3847,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,75,3.196
gemma3:12b,3821,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,104,3.613
gemma3:12b,3965,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,93,3.489
gemma3:12b,4826,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,115,3.934
gemma3:12b,4960,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,2.455
gemma3:12b,5091,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,94,2.5
gemma3:12b,5215,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,94,2.524
gemma3:12b,6202,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,94,2.769
gemma3:12b,6326,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,2.785
gemma3:12b,6448,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,94,2.834
gemma3:12b,7435,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,3.062
gemma3:12b,7557,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,3.086
gemma3:12b,7679,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,94,3.225
gemma3:12b,8666,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,94,3.238
gemma3:12b,8790,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,3.217
gemma3:12b,8912,0.0,0.95,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,45,2.602
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.656
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.653
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.635
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.419
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,3.317
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,3.265
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.978
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.887
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.814
gemma3:12b,1235,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.321
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,64,2.852
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,3.163
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,3.245
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,3.335
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,83,4.137
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,4.09
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,4.085
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,89,4.272
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,4.069
gemma3:12b,1328,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,4.205
gemma3:12b,1406,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,63,2.897
gemma3:12b,1429,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,96,3.024
gemma3:12b,1426,0.0,0.95,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,3.088
